さらば	別れ	0.0608975	0.4145112	2	1
さらば	我々	0.022176625	0.15232323	2	1
さらり	つるつる	0.0384615	0.3430772	2	1
ミスター	さん	0.115372020575	0.14660272	1	0
氏	さん	0.00113066083288	0.41309527	1	0
ざっくり	約	0.1901185	0.16307826	2	1
ざっくり	左	0.04815275	0.18698372	2	0
ざっくり	程度	0.006375225	0.23287919	2	1
ざっくり	離れ	0.0062769	0.08908409	2	1
ざら	血	0.169137830862	0.11884185	2	1
ざら	共通	0.071464928535	-0.011584595	2	1
ざら	血液	0.052718280615	0.041600328	2	1
ざら	一般	0.0192274807725	0.11704618	2	1
ラフ	ざらざら	0.0095238126984	0.16105346	2	1
しかく	君	0.0817647	0.15721	2	1
しかく	現在	0.0646021	0.08246616	2	1
しかく	場合	0.0314533	0.18521751	2	1
しこたま	多く	0.14484	0.13975446	2	1
しこたま	ずっと	0.055522	0.20044446	2	0
しじま	静か	0.0909091	0.3604383	2	0
しっくり	適応	0.0555555	0.17507114	2	1
しっくり	不快	0.02631575	0.25853518	2	1
しっくり	不安	0.01973685	0.18357588	2	1
しっくり	取得	0.017716525	0.020123113	2	1
しっくり	化	0.0173611	0.07652953	2	1
しっとり	チョコレート	0.1428572	0.3787991	2	0
しなやか	ゴム	0.05208328125	0.2721344	2	1
しぼ	あ	0.0160638506028	0.3113852	2	0
頻繁	しょっちゅう	0.00671561479041	0.5940275	2	1
じっと	目	0.0121869308358	0.30910704	1	0
じめじめ	湿気	0.25	0.61627966	2	1
それ	じゃ	0.00037383553121	0.36488613	2	0
私	じゃ	9.25682554989e-05	0.44814205	1	0
じゃあ	と	0.0211270873629	0.2763099	2	1
じゃあ	私	0.0178506571565	0.48333362	2	1
じゃあ	そして	0.0152065245707	0.40545666	2	0
じゃんじゃん	が	0.00512089	0.15715002	2	0
じゃんじゃん	第	0.00327016	0.17801581	2	1
じゃんじゃん	と	0.00197948	0.13944553	2	1
じゅう	中	0.0329811024473	0.2002939	2	1
じゅう	全	0.018004296494	0.097036935	2	1
じりじり	ゆっくり	0.0164676242852	0.24617904	2	1
すかさず	が	0.13657325	0.19011037	1	0
すがら	彼	0.15189735	0.25686428	2	1
すがら	沿い	0.045	0.20932695	2	1
牛鍋	すき焼き	0.1551725	0.5927793	2	0
すくすく	通常	0.1799065	0.07598618	2	1
すくすく	普通	0.0186916	0.1474634	2	1
すごすご	岸	0.245161	0.06616004	2	1
すごすご	海岸	0.2	0.034124397	2	1
すごすご	浜	0.0322581	0.10577555	2	1
すごすご	沿岸	0.0193548	0.010957971	2	1
すごすご	浜辺	0.0193548	0.18810774	2	1
すす	家	0.0197174235098	0.12742375	2	0
すっきり	机	0.054143400402	0.14671022	1	0
すっぱり	完全	0.0620509875	0.1960414	2	1
すっぽり	完全	0.030506845125	0.18914057	2	1
すっぽり	全	0.0137402825	0.15018192	2	1
すっぽり	全て	0.013404268625	0.17849799	2	1
すらすら	準備	0.03242325	0.115177296	2	1
すらり	スリム	0.341463	0.2819271	2	1
ため	する	0.0145367171864	0.31117123	2	0
すんなり	簡単	0.0248830991169	0.42331672	2	0
すんなり	容易	0.0128545871454	0.43236572	2	1
ずい	で	0.05070375	0.08612298	2	0
ずけずけ	正直	0.096847	0.32188714	2	1
ずけずけ	率直	0.02702705	0.4145059	2	1
ずたずた	破れ	0.09333324	0.36949837	2	1
ずたずた	と	0.08861991138	0.15884803	2	1
ずたずた	作品	0.038324295009	0.026217597	2	1
ずたずた	曲	0.0352076476857	0.02147963	2	1
ずたずた	枚	0.0200547880585	0.12278392	2	0
ずっしり	メール	0.095681691363	-0.009991573	2	1
多く	ずっと	0.00379801461033	0.31644794	1	0
ずばり	きっぱり	0.0833335	0.3816635	2	1
ずらり	あ	0.0334884	0.16735554	2	0
ずる	する	0.0352837396724	0.10028188	2	0
ずる	が	0.0188821121179	0.18278486	2	0
ずる	能	0.0153883480215	0.17254995	2	1
ずれ	違い	0.0261716922266	0.4495869	2	1
ずれ	シフト	0.015537077675	0.26262948	2	1
ずれ	差	0.0138094030186	0.29316565	2	1
ずれ	移行	0.0115489785869	0.1797369	2	1
ずんぐり	丸	0.047619	0.18626359	2	1
せせらぎ	流れ	0.0656136	0.3712797	2	1
せせらぎ	小川	0.0230863	0.36265972	2	1
せせらぎ	川	0.00972054	0.552522	2	0
せめて	で	0.02515209535	0.21744381	1	0
その	そう	0.00173270378678	0.31460118	2	1
それ	そう	0.00245129959573	0.3466513	2	1
そうこう	一方	0.059433214	0.07371417	2	1
そこそこ	小さな	0.018640910955	0.23608482	1	0
ジュール	そこそこ	0.00490195637255	0.14578739	2	1
そこら	停止	0.13285	0.012588136	2	1
そこら	駅	0.0652174	0.114552826	2	0
そこら	止め	0.0513285	0.15589929	2	1
そこら	ストップ	0.044686	0.0141319055	2	1
そこら	停車	0.0344203	0.11998835	2	1
と	そして	0.00778796783193	0.2441065	1	0
彼	そして	0.00421599637878	0.629346	1	0
それ	そして	0.00381174311923	0.59675604	2	0
反射	そっくり	0.00430045625	0.13637272	2	1
そっと	静か	0.0200422180888	0.4964696	1	0
そっぽ	が	0.0102965	0.21946757	2	0
その	と	0.0555592899732	0.32849455	2	1
その	客	0.0222989345561	0.17017943	2	0
そぼろ	地面	0.03023172713	0.20260611	2	1
そぼろ	理由	0.0098154862976	0.075936064	2	1
そぼろ	グラウンド	0.0088339343345	0.11499632	2	1
そぼろ	地上	0.0076560819788	0.058053646	2	1
そぼろ	地	0.0070671474676	0.19723953	2	1
そぼろ	場	0.00549667766	0.027857639	2	1
そら	空	0.0322100266469	0.4309758	2	1
そら	私	0.0183508167469	0.18047644	2	1
そら	あ	0.0175000388437	0.51089466	2	0
そら	ワニ	0.0156259526844	0.14233422	2	1
そら	心	0.0155099346844	0.2298176	2	0
それ	と	0.05345388011	0.45147008	2	1
